scenario,n,trial,rank,lambda_min_information,parameter_covered,aligned_sum_width,empty,lower,upper,width,delta_covered,decision,incorrect_claim,sign_error
weak,8192,139,2,7.366170446613751,1,0.008116861292380761,0,0.012401290039824098,0.3950338008256174,0.3826325107857933,1,0,0,0
weak,8192,140,2,7.366170446613751,1,0.008116861292380873,0,-0.10455782999883034,0.2780746807869629,0.38263251078579325,1,0,0,0
weak,8192,141,2,7.366170446613751,1,0.008116861292380761,0,0.05445808593245349,0.4370905967182468,0.3826325107857933,1,1,0,0
weak,8192,142,2,7.366170446613751,1,0.008116861292380761,0,0.09540254711335217,0.47803505789914547,0.3826325107857933,1,1,0,0
weak,8192,143,2,7.366170446613751,0,0.008116861292380761,0,0.18315185221915092,0.5657843630049442,0.38263251078579325,1,1,0,0
weak,8192,144,2,7.366170446613751,1,0.008116861292380984,0,0.0307070340482129,0.4133395448340062,0.3826325107857933,1,0,0,0
weak,8192,145,2,7.366170446613751,1,0.008116861292380873,0,-0.008976371607216982,0.3736561391785763,0.3826325107857933,1,0,0,0
weak,8192,146,2,7.366170446613751,1,0.008116861292380761,0,-0.03522471660033821,0.3474077941854551,0.3826325107857933,1,0,0,0
weak,8192,147,2,7.366170446613751,1,0.008116861292380761,0,-0.026589587503206058,0.3560429232825872,0.38263251078579325,1,0,0,0
weak,8192,148,2,7.366170446613751,1,0.008116861292380984,0,0.07066480067655523,0.45329731146234853,0.3826325107857933,1,1,0,0
weak,8192,149,2,7.366170446613751,1,0.008116861292380984,0,0.021003938722207016,0.4036364495080003,0.3826325107857933,1,0,0,0
weak,8192,150,2,7.366170446613751,0,0.008116861292380761,0,-0.21461693707184215,0.16801557371395115,0.3826325107857933,0,0,0,0
weak,8192,151,2,7.366170446613751,1,0.008116861292380761,0,0.11576401173899509,0.4983965225247884,0.3826325107857933,1,1,0,0
weak,8192,152,2,7.366170446613751,1,0.008116861292380873,0,-0.04040036401191105,0.34223214677388225,0.3826325107857933,1,0,0,0
weak,8192,153,2,7.366170446613751,1,0.008116861292380761,0,0.015487586702362555,0.39812009748815586,0.3826325107857933,1,0,0,0
weak,8192,154,2,7.366170446613751,1,0.008116861292380761,0,-0.02909049713479428,0.353542013650999,0.3826325107857933,1,0,0,0
weak,8192,155,2,7.366170446613751,1,0.008116861292380873,0,0.04945671773632848,0.4320892285221218,0.3826325107857933,1,0,0,0
weak,8192,156,2,7.366170446613751,1,0.008116861292380761,0,-0.14437028085593295,0.2382622299298603,0.38263251078579325,1,0,0,0
weak,8192,157,2,7.366170446613751,1,0.008116861292380873,0,-0.05296225196091231,0.32967025882488094,0.38263251078579325,1,0,0,0
weak,8192,158,2,7.366170446613751,1,0.008116861292380873,0,0.12421190751798294,0.5068444183037762,0.3826325107857933,1,1,0,0
weak,8192,159,2,7.366170446613751,1,0.008116861292380873,0,0.08217136601943154,0.46480387680522484,0.3826325107857933,1,1,0,0
weak,8192,160,2,7.366170446613751,1,0.008116861292380873,0,-0.005398672039696906,0.37723383874609634,0.38263251078579325,1,0,0,0
weak,8192,161,2,7.366170446613751,1,0.008116861292380873,0,-0.08940471767790736,0.29322779310788594,0.3826325107857933,1,0,0,0
weak,8192,162,2,7.366170446613751,1,0.008116861292380761,0,0.010048983061873462,0.39268149384766676,0.3826325107857933,1,0,0,0
weak,8192,163,2,7.366170446613751,1,0.008116861292380761,0,0.029783003403994646,0.41241551418978795,0.3826325107857933,1,0,0,0
weak,8192,164,2,7.366170446613751,1,0.008116861292380984,0,-0.013438925905713162,0.36919358488008014,0.3826325107857933,1,0,0,0
weak,8192,165,2,7.366170446613751,1,0.008116861292380761,0,0.13605237216659416,0.5186848829523875,0.3826325107857933,1,1,0,0
weak,8192,166,2,7.366170446613751,1,0.008116861292380984,0,-0.04584596721299805,0.33678654357279525,0.3826325107857933,1,0,0,0
weak,8192,167,2,7.366170446613751,1,0.008116861292380761,0,-0.1481121784736701,0.23452033231212316,0.38263251078579325,1,0,0,0
weak,8192,168,2,7.366170446613751,1,0.008116861292380873,0,-0.07639603073658752,0.3062364800492058,0.3826325107857933,1,0,0,0
weak,8192,169,2,7.366170446613751,1,0.008116861292380761,0,-0.010268829821416303,0.372363680964377,0.3826325107857933,1,0,0,0
weak,8192,170,2,7.366170446613751,1,0.008116861292380873,0,-0.1306378491953566,0.2519946615904367,0.3826325107857933,1,0,0,0
weak,8192,171,2,7.366170446613751,1,0.008116861292380984,0,0.037779121645167446,0.42041163243096075,0.3826325107857933,1,0,0,0
weak,8192,172,2,7.366170446613751,1,0.008116861292380873,0,-0.07682515395194767,0.30580735683384563,0.3826325107857933,1,0,0,0
weak,8192,173,2,7.366170446613751,1,0.008116861292380761,0,-0.07974460104811942,0.3028879097376738,0.38263251078579325,1,0,0,0
weak,8192,174,2,7.366170446613751,1,0.008116861292380984,0,0.0194918465005387,0.402124357286332,0.3826325107857933,1,0,0,0
weak,8192,175,2,7.366170446613751,0,0.008116861292380873,0,-0.20891236441826244,0.17372014636753086,0.3826325107857933,0,0,0,0
weak,8192,176,2,7.366170446613751,1,0.008116861292380984,0,0.06353649060877847,0.4461690013945718,0.3826325107857933,1,1,0,0
weak,8192,177,2,7.366170446613751,1,0.008116861292380873,0,-0.01835347086265471,0.3642790399231386,0.3826325107857933,1,0,0,0
weak,8192,178,2,7.366170446613751,1,0.008116861292380873,0,0.000983128503185604,0.38361563928897885,0.38263251078579325,1,0,0,0
weak,8192,179,2,7.366170446613751,1,0.008116861292380761,0,0.04047618750182014,0.42310869828761344,0.3826325107857933,1,0,0,0
weak,8192,180,2,7.366170446613751,1,0.008116861292380761,0,-0.051672216042940144,0.3309602947428531,0.38263251078579325,1,0,0,0
weak,8192,181,2,7.366170446613751,1,0.008116861292380761,0,-0.036193418565093394,0.34643909222069985,0.38263251078579325,1,0,0,0
weak,8192,182,2,7.366170446613751,1,0.008116861292380761,0,0.052828029167021895,0.4354605399528152,0.3826325107857933,1,1,0,0
weak,8192,183,2,7.366170446613751,0,0.008116861292380984,0,0.06798849080120811,0.4506210015870014,0.3826325107857933,1,1,0,0
weak,8192,184,2,7.366170446613751,1,0.008116861292380873,0,0.032838870880252,0.4154713816660453,0.3826325107857933,1,0,0,0
weak,8192,185,2,7.366170446613751,1,0.008116861292380761,0,0.04637553350040435,0.42900804428619765,0.3826325107857933,1,0,0,0
weak,8192,186,2,7.366170446613751,1,0.008116861292380761,0,-0.027020583114752084,0.35561192767104116,0.38263251078579325,1,0,0,0
weak,8192,187,2,7.366170446613751,1,0.008116861292380873,0,-0.009230147659760601,0.3734023631260327,0.3826325107857933,1,0,0,0
weak,8192,188,2,7.366170446613751,1,0.008116861292380873,0,-0.03723655431761963,0.3453959564681736,0.38263251078579325,1,0,0,0
weak,8192,189,2,7.366170446613751,1,0.008116861292380984,0,0.07993657912259233,0.46256908990838563,0.3826325107857933,1,1,0,0
weak,8192,190,2,7.366170446613751,0,0.008116861292380761,0,-0.14173253884790538,0.24089997193788792,0.3826325107857933,1,0,0,0
weak,8192,191,2,7.366170446613751,1,0.008116861292380873,0,0.10776318152719594,0.49039569231298924,0.3826325107857933,1,1,0,0
weak,8192,192,2,7.366170446613751,1,0.008116861292380873,0,0.06814308288965787,0.45077559367545117,0.3826325107857933,1,1,0,0
weak,8192,193,2,7.366170446613751,1,0.008116861292380873,0,-0.046172806957567536,0.33645970382822576,0.3826325107857933,1,0,0,0
weak,8192,194,2,7.366170446613751,1,0.008116861292380761,0,-0.02166211846331023,0.36097039232248307,0.3826325107857933,1,0,0,0
weak,8192,195,2,7.366170446613751,1,0.008116861292380873,0,-0.042406041637707115,0.3402264691480862,0.3826325107857933,1,0,0,0
weak,8192,196,2,7.366170446613751,1,0.008116861292380984,0,-0.01383490319174685,0.36879760759404645,0.3826325107857933,1,0,0,0
weak,8192,197,2,7.366170446613751,1,0.008116861292380873,0,0.15206528853237328,0.5346977993181665,0.38263251078579325,1,1,0,0
weak,8192,198,2,7.366170446613751,1,0.008116861292380873,0,0.05897372203486062,0.4416062328206539,0.3826325107857933,1,1,0,0
weak,8192,199,2,7.366170446613751,1,0.008116861292380984,0,0.009973036368271349,0.39260554715406465,0.3826325107857933,1,0,0,0
weak,8192,200,2,7.366170446613751,1,0.008116861292380761,0,0.04071895089962552,0.4233514616854188,0.3826325107857933,1,0,0,0
weak,8192,201,2,7.366170446613751,1,0.008116861292380984,0,-0.019433039946419872,0.36319947083937343,0.3826325107857933,1,0,0,0
weak,8192,202,2,7.366170446613751,1,0.008116861292380873,0,0.031075886825473187,0.4137083976112665,0.3826325107857933,1,0,0,0
weak,8192,203,2,7.366170446613751,1,0.008116861292380761,0,-0.03277579213450421,0.3498567186512891,0.3826325107857933,1,0,0,0
weak,8192,204,2,7.366170446613751,1,0.008116861292380761,0,-0.0252428883732132,0.35738962241258004,0.38263251078579325,1,0,0,0
weak,8192,205,2,7.366170446613751,1,0.008116861292380873,0,0.10011430042819808,0.4827468112139914,0.3826325107857933,1,1,0,0
weak,8192,206,2,7.366170446613751,1,0.008116861292380873,0,0.05365758546530852,0.4362900962511018,0.3826325107857933,1,1,0,0
weak,8192,207,2,7.366170446613751,1,0.008116861292380873,0,-0.007180435748361691,0.3754520750374316,0.3826325107857933,1,0,0,0
weak,8192,208,2,7.366170446613751,1,0.008116861292380873,0,0.10433182009631087,0.48696433088210417,0.3826325107857933,1,1,0,0
weak,8192,209,2,7.366170446613751,1,0.008116861292380761,0,0.0015121118832590041,0.3841446226690523,0.3826325107857933,1,0,0,0
weak,8192,210,2,7.366170446613751,1,0.008116861292380761,0,-0.05482075906136141,0.32781175172443183,0.38263251078579325,1,0,0,0
weak,8192,211,2,7.366170446613751,0,0.008116861292380761,0,-0.17221318679230335,0.21041932399348995,0.3826325107857933,1,0,0,0
weak,8192,212,2,7.366170446613751,1,0.008116861292380761,0,-0.027236131709671763,0.3553963790761215,0.38263251078579325,1,0,0,0
weak,8192,213,2,7.366170446613751,1,0.008116861292380761,0,0.010789687765802525,0.3934221985515958,0.3826325107857933,1,0,0,0
weak,8192,214,2,7.366170446613751,1,0.008116861292380873,0,0.09466806721369897,0.47730057799949227,0.3826325107857933,1,1,0,0
weak,8192,215,2,7.366170446613751,1,0.008116861292380761,0,0.07535106194548724,0.45798357273128054,0.3826325107857933,1,1,0,0
weak,8192,216,2,7.366170446613751,1,0.008116861292380873,0,0.04854744595420629,0.4311799567399996,0.3826325107857933,1,0,0,0
weak,8192,217,2,7.366170446613751,1,0.008116861292380761,0,-0.02765522582404989,0.35497728496174336,0.38263251078579325,1,0,0,0
weak,8192,218,2,7.366170446613751,1,0.008116861292380873,0,0.014375775717573869,0.39700828650336717,0.3826325107857933,1,0,0,0
weak,8192,219,2,7.366170446613751,1,0.008116861292380761,0,-0.007470660422438269,0.37516185036335503,0.3826325107857933,1,0,0,0
weak,8192,220,2,7.366170446613751,1,0.008116861292380873,0,0.050592255753999615,0.4332247665397929,0.3826325107857933,1,1,0,0
weak,8192,221,2,7.366170446613751,1,0.008116861292380873,0,-0.009203972524744475,0.3734285382610488,0.3826325107857933,1,0,0,0
weak,8192,222,2,7.366170446613751,1,0.008116861292380984,0,0.08726678209104993,0.46989929287684323,0.3826325107857933,1,1,0,0
weak,8192,223,2,7.366170446613751,1,0.008116861292380984,0,-0.05001857687458078,0.33261393391121247,0.38263251078579325,1,0,0,0
weak,8192,224,2,7.366170446613751,1,0.008116861292380873,0,0.03204268161094892,0.4146751923967422,0.3826325107857933,1,0,0,0
weak,8192,225,2,7.366170446613751,1,0.008116861292380873,0,0.05216579074101607,0.43479830152680937,0.3826325107857933,1,1,0,0
weak,8192,226,2,7.366170446613751,0,0.008116861292380761,0,0.056711646583565534,0.43934415736935883,0.3826325107857933,1,1,0,0
weak,8192,227,2,7.366170446613751,1,0.008116861292380873,0,0.13416925296474058,0.5168017637505339,0.3826325107857933,1,1,0,0
weak,8192,228,2,7.366170446613751,1,0.008116861292380873,0,0.127630480850485,0.5102629916362783,0.3826325107857933,1,1,0,0
weak,8192,229,2,7.366170446613751,0,0.008116861292380873,0,0.04749987103143516,0.43013238181722846,0.3826325107857933,1,0,0,0
weak,8192,230,2,7.366170446613751,1,0.008116861292380873,0,-0.013316738149220408,0.3693157726365729,0.3826325107857933,1,0,0,0
weak,8192,231,2,7.366170446613751,1,0.008116861292380761,0,-0.06325821234841145,0.31937429843738185,0.3826325107857933,1,0,0,0
weak,8192,232,2,7.366170446613751,1,0.008116861292380761,0,0.050385450892526884,0.4330179616783202,0.3826325107857933,1,1,0,0
weak,8192,233,2,7.366170446613751,1,0.008116861292380984,0,0.1906008926577707,0.573233403443564,0.3826325107857933,1,1,0,0
weak,8192,234,2,7.366170446613751,1,0.008116861292380761,0,-0.006955914850227063,0.37567659593556624,0.3826325107857933,1,0,0,0
weak,8192,235,2,7.366170446613751,1,0.008116861292380984,0,-0.016133957214281902,0.36649855357151134,0.38263251078579325,1,0,0,0
weak,8192,236,2,7.366170446613751,1,0.008116861292380873,0,-0.029072475094850447,0.35356003569094285,0.3826325107857933,1,0,0,0
weak,8192,237,2,7.366170446613751,1,0.008116861292380873,0,0.007627012004876477,0.3902595227906698,0.3826325107857933,1,0,0,0
weak,8192,238,2,7.366170446613751,1,0.008116861292380984,0,-0.09603755096534028,0.28659495982045297,0.38263251078579325,1,0,0,0
weak,8192,239,2,7.366170446613751,1,0.008116861292380984,0,0.059806749894381395,0.4424392606801747,0.3826325107857933,1,1,0,0
weak,8192,240,2,7.366170446613751,1,0.008116861292380761,0,0.016317965300397197,0.3989504760861905,0.3826325107857933,1,0,0,0
weak,8192,241,2,7.366170446613751,1,0.008116861292380761,0,-0.04505822309700569,0.33757428768878756,0.38263251078579325,1,0,0,0
weak,8192,242,2,7.366170446613751,1,0.008116861292380761,0,-0.08371920342159511,0.2989133073641982,0.3826325107857933,1,0,0,0
weak,8192,243,2,7.366170446613751,1,0.008116861292380761,0,0.09452124059835443,0.47715375138414773,0.3826325107857933,1,1,0,0
weak,8192,244,2,7.366170446613751,1,0.008116861292380984,0,-0.058033635165568254,0.32459887562022505,0.3826325107857933,1,0,0,0
weak,8192,245,2,7.366170446613751,1,0.008116861292380984,0,0.1036849231331552,0.4863174339189485,0.3826325107857933,1,1,0,0
weak,8192,246,2,7.366170446613751,1,0.008116861292380984,0,-0.04383815166510485,0.33879435912068845,0.3826325107857933,1,0,0,0
weak,8192,247,2,7.366170446613751,1,0.008116861292380761,0,-0.01940868927000383,0.36322382151578947,0.3826325107857933,1,0,0,0
weak,8192,248,2,7.366170446613751,1,0.008116861292380873,0,-0.013101135607130221,0.369531375178663,0.38263251078579325,1,0,0,0
weak,8192,249,2,7.366170446613751,1,0.008116861292380984,0,-0.0069752227338878425,0.3756572880519054,0.38263251078579325,1,0,0,0
weak,8192,250,2,7.366170446613751,1,0.008116861292380984,0,0.03163641383400473,0.41426892461979803,0.3826325107857933,1,0,0,0
weak,8192,251,2,7.366170446613751,1,0.008116861292380984,0,0.056907523282799466,0.43954003406859277,0.3826325107857933,1,1,0,0
weak,8192,252,2,7.366170446613751,1,0.008116861292380873,0,0.03751318046590696,0.42014569125170026,0.3826325107857933,1,0,0,0
weak,8192,253,2,7.366170446613751,1,0.008116861292380873,0,-0.03928294705932367,0.3433495637264696,0.38263251078579325,1,0,0,0
weak,8192,254,2,7.366170446613751,1,0.008116861292380873,0,-0.019583617172237,0.3630488936135563,0.3826325107857933,1,0,0,0
weak,8192,255,2,7.366170446613751,1,0.008116861292380761,0,0.08719981081205724,0.46983232159785054,0.3826325107857933,1,1,0,0
weak,8192,256,2,7.366170446613751,1,0.008116861292380984,0,-0.08859913086706006,0.29403337991873324,0.3826325107857933,1,0,0,0
weak,8192,257,2,7.366170446613751,1,0.008116861292380761,0,-0.12141237203077848,0.2612201387550148,0.3826325107857933,1,0,0,0
weak,8192,258,2,7.366170446613751,1,0.008116861292380873,0,-0.0878822271228179,0.29475028366297534,0.38263251078579325,1,0,0,0
weak,8192,259,2,7.366170446613751,0,0.008116861292380873,0,-0.18527905586459992,0.19735345492119333,0.38263251078579325,0,0,0,0
weak,8192,260,2,7.366170446613751,1,0.008116861292380873,0,0.1024832742252822,0.4851157850110755,0.3826325107857933,1,1,0,0
weak,8192,261,2,7.366170446613751,1,0.008116861292380984,0,-0.038374559196966196,0.3442579515888271,0.3826325107857933,1,0,0,0
weak,8192,262,2,7.366170446613751,1,0.008116861292380761,0,-0.042088712832577424,0.3405437979532158,0.38263251078579325,1,0,0,0
weak,8192,263,2,7.366170446613751,1,0.008116861292380873,0,0.03748770823341818,0.4201202190192115,0.3826325107857933,1,0,0,0
weak,8192,264,2,7.366170446613751,1,0.008116861292380761,0,0.020149130145394656,0.40278164093118796,0.3826325107857933,1,0,0,0
weak,8192,265,2,7.366170446613751,1,0.008116861292380984,0,0.040184388979964736,0.42281689976575804,0.3826325107857933,1,0,0,0
weak,8192,266,2,7.366170446613751,1,0.008116861292380873,0,0.032537836089060745,0.41517034687485405,0.3826325107857933,1,0,0,0
weak,8192,267,2,7.366170446613751,1,0.008116861292380873,0,-0.08673746274080973,0.29589504804498357,0.3826325107857933,1,0,0,0
weak,8192,268,2,7.366170446613751,1,0.008116861292380873,0,0.013323067056358495,0.3959555778421518,0.3826325107857933,1,0,0,0
weak,8192,269,2,7.366170446613751,1,0.008116861292380873,0,0.0539095582176608,0.4365420690034541,0.3826325107857933,1,1,0,0
weak,8192,270,2,7.366170446613751,1,0.008116861292380873,0,-0.10565868547035573,0.2769738253154375,0.38263251078579325,1,0,0,0
weak,8192,271,2,7.366170446613751,1,0.008116861292380873,0,-0.1383684055463814,0.24426410523941183,0.38263251078579325,1,0,0,0
weak,8192,272,2,7.366170446613751,1,0.008116861292380873,0,0.09460147191727558,0.4772339827030689,0.3826325107857933,1,1,0,0
weak,8192,273,2,7.366170446613751,1,0.008116861292380873,0,-0.06508943998288752,0.3175430708029057,0.38263251078579325,1,0,0,0
weak,8192,274,2,7.366170446613751,1,0.008116861292380984,0,0.05128283056279831,0.4339153413485916,0.3826325107857933,1,1,0,0
weak,8192,275,2,7.366170446613751,1,0.008116861292380873,0,0.08281299345312487,0.4654455042389182,0.3826325107857933,1,1,0,0
weak,8192,276,2,7.366170446613751,1,0.008116861292380761,0,0.01887237542962472,0.401504886215418,0.3826325107857933,1,0,0,0
weak,8192,277,2,7.366170446613751,1,0.008116861292380873,0,0.04984529028382928,0.4324778010696226,0.3826325107857933,1,0,0,0
weak,8192,278,2,7.366170446613751,1,0.008116861292380873,0,0.10700457377292233,0.48963708455871563,0.3826325107857933,1,1,0,0
weak,8192,279,2,7.366170446613751,1,0.008116861292380761,0,-0.059914635963148055,0.3227178748226452,0.38263251078579325,1,0,0,0
weak,8192,280,2,7.366170446613751,1,0.008116861292380873,0,0.023555974643867494,0.4061884854296608,0.3826325107857933,1,0,0,0
weak,8192,281,2,7.366170446613751,0,0.008116861292380984,0,0.02927841748156923,0.41191092826736253,0.3826325107857933,1,0,0,0
weak,8192,282,2,7.366170446613751,1,0.008116861292380873,0,-0.013971172832004997,0.3686613379537883,0.3826325107857933,1,0,0,0
weak,8192,283,2,7.366170446613751,1,0.008116861292380984,0,0.06732468117521401,0.4499571919610073,0.3826325107857933,1,1,0,0
weak,8192,284,2,7.366170446613751,1,0.008116861292380873,0,-0.08667693326641512,0.2959555775193782,0.3826325107857933,1,0,0,0
weak,8192,285,2,7.366170446613751,1,0.008116861292380761,0,0.08080729337720488,0.4634398041629982,0.3826325107857933,1,1,0,0
weak,8192,286,2,7.366170446613751,1,0.008116861292380873,0,0.06846763549800272,0.451100146283796,0.3826325107857933,1,1,0,0
weak,8192,287,2,7.366170446613751,1,0.008116861292380873,0,0.005834414855219128,0.38846692564101243,0.3826325107857933,1,0,0,0
weak,8192,288,2,7.366170446613751,1,0.008116861292380984,0,-0.09313893406577711,0.28949357672001613,0.38263251078579325,1,0,0,0
weak,8192,289,2,7.366170446613751,1,0.008116861292380873,0,-0.08371330160726786,0.2989192091785254,0.38263251078579325,1,0,0,0
weak,8192,290,2,7.366170446613751,1,0.008116861292380761,0,0.050898368291356966,0.43353087907715027,0.3826325107857933,1,1,0,0
weak,8192,291,2,7.366170446613751,1,0.008116861292380873,0,-0.048191810129480706,0.3344407006563126,0.3826325107857933,1,0,0,0
weak,8192,292,2,7.366170446613751,1,0.008116861292380873,0,-0.05572209871076006,0.32691041207503324,0.3826325107857933,1,0,0,0
weak,8192,293,2,7.366170446613751,1,0.008116861292380873,0,-0.12253437257405542,0.26009813821173783,0.38263251078579325,1,0,0,0
weak,8192,294,2,7.366170446613751,1,0.008116861292380984,0,0.058409398653309075,0.4410419094391024,0.3826325107857933,1,1,0,0
weak,8192,295,2,7.366170446613751,1,0.008116861292380761,0,0.10172541829919546,0.48435792908498876,0.3826325107857933,1,1,0,0
weak,8192,296,2,7.366170446613751,1,0.008116861292380873,0,0.13037357743396366,0.5130060882197569,0.38263251078579325,1,1,0,0
weak,8192,297,2,7.366170446613751,1,0.008116861292380873,0,0.03275137111728604,0.41538388190307934,0.3826325107857933,1,0,0,0
weak,8192,298,2,7.366170446613751,1,0.008116861292380873,0,0.02203582947236543,0.40466834025815873,0.3826325107857933,1,0,0,0
weak,8192,299,2,7.366170446613751,1,0.008116861292380873,0,0.00032673032385688305,0.38295924110965013,0.38263251078579325,1,0,0,0
balanced,8,0,2,3.9999999999999996,1,0.36716202460212255,0,-0.06840240086963312,0.4508431139110526,0.5192455147806857,1,0,0,0
balanced,8,1,2,3.9999999999999996,1,0.36716202460212255,0,-0.185252418152276,0.3339930966284098,0.5192455147806858,1,0,0,0
balanced,8,2,2,3.9999999999999996,1,0.36716202460212255,0,-0.1622832469577331,0.3569622678229526,0.5192455147806857,1,0,0,0
balanced,8,3,2,3.9999999999999996,0,0.36716202460212244,0,-0.25433325010022634,0.26491226468045936,0.5192455147806857,1,0,0,0
balanced,8,4,2,3.9999999999999996,1,0.36716202460212255,0,-0.0716843573241992,0.4475611574564866,0.5192455147806858,1,0,0,0
balanced,8,5,2,3.9999999999999996,1,0.36716202460212266,0,-0.20414707988399994,0.3150984348966859,0.5192455147806858,1,0,0,0
balanced,8,6,2,3.9999999999999996,1,0.36716202460212255,0,0.01765314690620562,0.5368986616868914,0.5192455147806858,1,0,0,0
balanced,8,7,2,3.9999999999999996,1,0.36716202460212266,0,-0.10405592231939653,0.4151895924612893,0.5192455147806858,1,0,0,0
balanced,8,8,2,3.9999999999999996,1,0.36716202460212255,0,-0.01834318985513017,0.5009023249255555,0.5192455147806857,1,0,0,0
balanced,8,9,2,3.9999999999999996,1,0.36716202460212277,0,-0.23384956943074053,0.2853959453499453,0.5192455147806858,1,0,0,0
balanced,8,10,2,3.9999999999999996,1,0.36716202460212255,0,-0.21277833869372853,0.3064671760869573,0.5192455147806858,1,0,0,0
balanced,8,11,2,3.9999999999999996,1,0.36716202460212277,0,-0.07170901299665122,0.4475365017840346,0.5192455147806858,1,0,0,0
balanced,8,12,2,3.9999999999999996,1,0.36716202460212255,0,0.04332361462536449,0.5625691294060503,0.5192455147806858,1,0,0,0
balanced,8,13,2,3.9999999999999996,1,0.36716202460212266,0,0.05217110888926457,0.5714166236699504,0.5192455147806858,1,1,0,0
balanced,8,14,2,3.9999999999999996,1,0.36716202460212255,0,-0.04317545879620588,0.4760700559844798,0.5192455147806857,1,0,0,0
balanced,8,15,2,3.9999999999999996,1,0.36716202460212255,0,-0.013576261570550807,0.505669253210135,0.5192455147806858,1,0,0,0
balanced,8,16,2,3.9999999999999996,1,0.36716202460212266,0,0.02061756165998041,0.5398630764406662,0.5192455147806858,1,0,0,0
balanced,8,17,2,3.9999999999999996,1,0.36716202460212266,0,-0.19873423984632843,0.3205112749343574,0.5192455147806858,1,0,0,0
balanced,8,18,2,3.9999999999999996,1,0.36716202460212255,0,0.0898067078738336,0.6090522226545193,0.5192455147806857,1,1,0,0
balanced,8,19,2,3.9999999999999996,1,0.36716202460212266,0,-0.24517568495743203,0.2740698298232538,0.5192455147806858,1,0,0,0
balanced,8,20,2,3.9999999999999996,1,0.36716202460212244,0,0.03730295573766074,0.5565484705183464,0.5192455147806857,1,0,0,0
balanced,8,21,2,3.9999999999999996,1,0.36716202460212244,0,0.15504036100017604,0.6742858757808617,0.5192455147806857,1,1,0,0
balanced,8,22,2,3.9999999999999996,1,0.36716202460212255,0,-0.048910454179510676,0.47033506060117514,0.5192455147806858,1,0,0,0
balanced,8,23,2,3.9999999999999996,1,0.36716202460212266,0,0.03753100345689664,0.5567765182375825,0.5192455147806858,1,0,0,0
balanced,8,24,2,3.9999999999999996,0,0.36716202460212255,0,0.02726225312369457,0.5465077679043803,0.5192455147806857,1,0,0,0
balanced,8,25,2,3.9999999999999996,1,0.36716202460212244,0,-0.09389178662812214,0.42535372815256356,0.5192455147806857,1,0,0,0
balanced,8,26,2,3.9999999999999996,1,0.36716202460212255,0,-0.0921715741036061,0.4270739406770796,0.5192455147806857,1,0,0,0
balanced,8,27,2,3.9999999999999996,1,0.36716202460212255,0,0.19117645431832225,0.710421969099008,0.5192455147806858,1,1,0,0
balanced,8,28,2,3.9999999999999996,1,0.36716202460212255,0,-0.1397651936746026,0.3794803211060832,0.5192455147806858,1,0,0,0
balanced,8,29,2,3.9999999999999996,1,0.36716202460212255,0,-0.08905216964538598,0.4301933451352997,0.5192455147806857,1,0,0,0
balanced,8,30,2,3.9999999999999996,0,0.36716202460212266,0,-0.32242451153647034,0.19682100324421548,0.5192455147806858,0,0,0,0
balanced,8,31,2,3.9999999999999996,1,0.36716202460212255,0,-0.09919103914766814,0.4200544756330177,0.5192455147806858,1,0,0,0
balanced,8,32,2,3.9999999999999996,1,0.3671620246021226,0,0.03198528989253935,0.551230804673225,0.5192455147806857,1,0,0,0
balanced,8,33,2,3.9999999999999996,1,0.36716202460212255,0,0.06997448719395738,0.5892200019746431,0.5192455147806857,1,1,0,0
balanced,8,34,2,3.9999999999999996,1,0.3671620246021226,0,0.11671040270593247,0.6359559174866183,0.5192455147806858,1,1,0,0
balanced,8,35,2,3.9999999999999996,1,0.36716202460212255,0,-0.14918579566201118,0.37005971911867463,0.5192455147806858,1,0,0,0
balanced,8,36,2,3.9999999999999996,1,0.36716202460212266,0,0.017705105253861042,0.5369506200345469,0.5192455147806858,1,0,0,0
balanced,8,37,2,3.9999999999999996,0,0.36716202460212266,0,-0.11083198151337481,0.408413533267311,0.5192455147806858,1,0,0,0
balanced,8,38,2,3.9999999999999996,1,0.36716202460212255,0,-0.09242695111087262,0.4268185636698132,0.5192455147806858,1,0,0,0
balanced,8,39,2,3.9999999999999996,1,0.36716202460212255,0,-0.03752942340624288,0.48171609137444293,0.5192455147806858,1,0,0,0
balanced,8,40,2,3.9999999999999996,1,0.3671620246021225,0,-0.15860495161835886,0.36064056316232684,0.5192455147806857,1,0,0,0
balanced,8,41,2,3.9999999999999996,1,0.36716202460212255,0,0.14244858837288388,0.6616941031535696,0.5192455147806857,1,1,0,0
balanced,8,42,2,3.9999999999999996,1,0.36716202460212266,0,0.06757890735946648,0.5868244221401523,0.5192455147806858,1,1,0,0
balanced,8,43,2,3.9999999999999996,1,0.36716202460212244,0,0.0008738861577212154,0.5201194009384069,0.5192455147806857,1,0,0,0
balanced,8,44,2,3.9999999999999996,1,0.36716202460212255,0,-0.10323543639235866,0.41601007838832715,0.5192455147806858,1,0,0,0
balanced,8,45,2,3.9999999999999996,0,0.36716202460212266,0,-0.30826343636215314,0.21098207841853267,0.5192455147806858,1,0,0,0
balanced,8,46,2,3.9999999999999996,1,0.36716202460212266,0,0.03406302447214227,0.5533085392528281,0.5192455147806858,1,0,0,0
