trial,method,budget,alpha,rank,theta1,theta2,true_delta,delta_hat,parameter_covered,point_sign_error,interval_type,empty,lower,upper,width,delta_covered,decision,incorrect_claim,sign_error
130,c_opt,32,0.05,2,0.1810346553091586,0.5816369675953091,-0.4006023122861505,-0.4021546667756361,1,0,scalar_wald,0,-0.487023596831349,-0.3172857367199232,0.16973786011142578,1,-1,0,0
130,c_opt,32,0.01,2,0.1810346553091586,0.5816369675953091,-0.4006023122861505,-0.4021546667756361,1,0,shared_parameter_set,0,-0.5335677110195594,-0.2707416225317128,0.26282608848784655,1,-1,0,0
130,c_opt,32,0.01,2,0.1810346553091586,0.5816369675953091,-0.4006023122861505,-0.4021546667756361,1,0,scalar_wald,0,-0.5136913474099224,-0.2906179861413498,0.22307336126857258,1,-1,0,0
131,random,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4147410061109633,0.4147410061109633,0.8294820122219266,1,0,0,0
131,random,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,random,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.46027064226210224,0.46027064226210224,0.9205412845242045,1,0,0,0
131,random,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,random,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4875182968676175,0.4875182968676175,0.975036593735235,1,0,0,0
131,random,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,random,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5111515736867611,0.5111515736867611,1.0223031473735222,1,0,0,0
131,random,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,random,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5573414726124246,0.5573414726124246,1.1146829452248492,1,0,0,0
131,random,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,random,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,shared_parameter_set,0,-0.3060649709127209,0.38904500333185965,0.6951099742445805,1,0,0,0
131,random,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,scalar_wald,0,-0.15105453245958914,0.264728873637188,0.4157834060967771,1,0,0,0
131,random,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,shared_parameter_set,0,-0.4499806645823443,0.44219175553563805,0.8921724201179824,1,0,0,0
131,random,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,scalar_wald,0,-0.33816355021969796,0.45183789139729685,0.7900014416169948,1,0,0,0
131,random,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,shared_parameter_set,0,-0.4866860696178289,0.46797144925889644,0.9546575188767253,1,0,0,0
131,random,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,scalar_wald,0,-0.45014076595189834,0.5638151071294972,1.0139558730813956,1,0,0,0
131,random,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,shared_parameter_set,0,-0.5140887464622576,0.4892113677039468,1.0033001141662043,1,0,0,0
131,random,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,scalar_wald,0,-0.5472643009918792,0.6609386421694781,1.2082029431613572,1,0,0,0
131,random,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,shared_parameter_set,0,-0.5629728427004621,0.5293152272212984,1.0922880699217605,1,0,0,0
131,random,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.056837170588799446,1,0,scalar_wald,0,-0.7370867408139335,0.8507610819915324,1.587847822805466,1,0,0,0
131,random,4,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,shared_parameter_set,0,-0.1379044142458793,0.2732384729730871,0.4111428872189664,1,0,0,0
131,random,4,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,scalar_wald,0,-0.05009639119177524,0.18543044991898305,0.23552684111075828,1,0,0,0
131,random,4,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,shared_parameter_set,0,-0.24558014988381738,0.37826626959574594,0.6238464194795633,1,0,0,0
131,random,4,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,scalar_wald,0,-0.15608714322798742,0.2914212019551953,0.4475083451831827,1,0,0,0
131,random,4,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,shared_parameter_set,0,-0.3070107171521894,0.41447318172777703,0.7214838988799664,1,0,0,0
131,random,4,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,scalar_wald,0,-0.2195183420470292,0.354852400774237,0.5743707428212662,1,0,0,0
131,random,4,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,shared_parameter_set,0,-0.3597005315974967,0.4392679263181022,0.7989684579155989,1,0,0,0
131,random,4,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,scalar_wald,0,-0.274535447275496,0.40986950600270383,0.6844049532781998,1,0,0,0
131,random,4,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,shared_parameter_set,0,-0.4480281411952858,0.4819553767034973,0.9299835178987831,1,0,0,0
131,random,4,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.06766702936360391,1,0,scalar_wald,0,-0.38206325855332085,0.5173973172805286,0.8994605758338494,1,0,0,0
131,random,8,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,shared_parameter_set,0,-0.04357222346806944,0.2242054468996827,0.26777767036775213,1,0,0,0
131,random,8,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,scalar_wald,0,0.013617207710155704,0.16701601572145755,0.15339880801130185,1,0,0,0
131,random,8,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,shared_parameter_set,0,-0.11370151073190338,0.29433473416351663,0.40803624489542,1,0,0,0
131,random,8,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,scalar_wald,0,-0.055414648471919764,0.23604787190353302,0.2914625203754528,1,0,0,0
131,random,8,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,shared_parameter_set,0,-0.15371128520170552,0.33434450863331877,0.4880557938350243,1,0,0,0
131,random,8,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,scalar_wald,0,-0.09672743576902948,0.27736065920064273,0.3740880949696722,1,0,0,0
131,random,8,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,shared_parameter_set,0,-0.1880282008115316,0.3685523144995452,0.5565805153110768,1,0,0,0
131,random,8,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,scalar_wald,0,-0.13256011760893238,0.31319334104054564,0.445753458649478,1,0,0,0
131,random,8,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,shared_parameter_set,0,-0.25479094970232274,0.4185998722045028,0.6733908219068255,1,0,0,0
131,random,8,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.09031661171580663,1,0,scalar_wald,0,-0.2025930616262379,0.38322628505785117,0.5858193466840891,1,0,0,0
131,random,16,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,0,0,shared_parameter_set,0,0.07349283392768424,0.25757758477370574,0.1840847508460215,1,1,0,0
131,random,16,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,0,0,scalar_wald,0,0.1128079201147105,0.21826249858667948,0.10545457847196898,0,1,0,0
131,random,16,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,shared_parameter_set,0,0.025282195769385507,0.30578822293200447,0.28050602716261896,1,0,0,0
131,random,16,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,scalar_wald,0,0.06535171501641526,0.26571870368497474,0.20036698866855948,1,1,0,0
131,random,16,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,shared_parameter_set,0,-0.0022226718118585342,0.3332930905132485,0.33551576232510705,1,0,0,0
131,random,16,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,scalar_wald,0,0.036951086443096526,0.29411933225829345,0.2571682458151969,1,0,0,0
131,random,16,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,shared_parameter_set,0,-0.025813962494024234,0.3568582597788741,0.3826722222728983,1,0,0,0
131,random,16,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,scalar_wald,0,0.012317776654478474,0.3187526420469115,0.30643486539243303,1,0,0,0
131,random,16,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,shared_parameter_set,0,-0.0717102613843622,0.39402561647301326,0.46573587785737547,1,0,0,0
131,random,16,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.165535209350695,1,0,scalar_wald,0,-0.03582662998231778,0.36689704868370776,0.40272367866602554,1,0,0,0
131,random,32,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,0,0,shared_parameter_set,0,0.08167044795034784,0.21289855062828056,0.13122810267793272,1,1,0,0
131,random,32,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,0,0,scalar_wald,0,0.10969690936679793,0.18487208921183046,0.07517517984503252,0,1,0,0
131,random,32,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,shared_parameter_set,0,0.047302633422908746,0.24726636515571965,0.1999637317328109,1,0,0,0
131,random,32,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,scalar_wald,0,0.07586690592151951,0.21870209265710888,0.14283518673558937,1,1,0,0
131,random,32,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,shared_parameter_set,0,0.027695297288295673,0.2668737012903327,0.23917840400203705,1,0,0,0
131,random,32,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,scalar_wald,0,0.05562101056403419,0.23894798801459421,0.18332697745056004,1,1,0,0
131,random,32,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,shared_parameter_set,0,0.010877824348705323,0.28369117422992307,0.27281334988121775,1,0,0,0
131,random,32,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,scalar_wald,0,0.038060715692342165,0.25650828288628624,0.2184475671939441,1,0,0,0
131,random,32,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,shared_parameter_set,0,-0.021840172093901877,0.31640917067253027,0.33824934276643215,1,0,0,0
131,random,32,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1472844992893142,1,0,scalar_wald,0,0.0037401154880032095,0.29082888309062516,0.2870887676026219,1,0,0,0
131,d_opt,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4147410061109633,0.4147410061109633,0.8294820122219266,1,0,0,0
131,d_opt,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,d_opt,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.46027064226210224,0.46027064226210224,0.9205412845242045,1,0,0,0
131,d_opt,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,d_opt,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4875182968676175,0.4875182968676175,0.975036593735235,1,0,0,0
131,d_opt,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,d_opt,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5111515736867611,0.5111515736867611,1.0223031473735222,1,0,0,0
131,d_opt,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,d_opt,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5573414726124246,0.5573414726124246,1.1146829452248492,1,0,0,0
131,d_opt,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,d_opt,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.14078617582752062,0.21243683092712184,0.35322300675464247,1,0,0,0
131,d_opt,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.06534813497961167,0.1369987900792129,0.20234692505882457,1,0,0,0
131,d_opt,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.23329305914931475,0.304943714248916,0.5382367733982307,1,0,0,0
131,d_opt,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.15640740728188957,0.2280580623814908,0.38446546966338035,1,0,0,0
131,d_opt,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.2860695763936014,0.35772023149320265,0.6437898078868041,1,0,0,0
131,d_opt,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.21090271649292017,0.28255337159252136,0.4934560880854415,1,0,0,0
131,d_opt,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.33133669705232194,0.39704611746453766,0.7283828145168596,1,0,0,0
131,d_opt,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.2581692701312075,0.3298199252308087,0.5879891953620162,1,0,0,0
131,d_opt,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.4100517318760609,0.45404731044245694,0.8640990423185179,1,0,0,0
131,d_opt,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.3505490679825345,0.4221997230821357,0.7727487910646702,1,0,0,0
131,d_opt,4,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,0.00878947017915288,0.25855585352646204,0.24976638334730916,1,0,0,0
131,d_opt,4,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,scalar_wald,0,0.06213222042213698,0.20521310328347794,0.14308088286134096,1,1,0,0
131,d_opt,4,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,-0.05662277432412055,0.3239680980297355,0.380590872353856,1,0,0,0
131,d_opt,4,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,scalar_wald,0,-0.0022564085127160793,0.269601732218331,0.2718581407310471,1,0,0,0
131,d_opt,4,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,-0.0939414075549645,0.3612867312605794,0.4552281388155439,1,0,0,0
131,d_opt,4,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,scalar_wald,0,-0.04079041119869353,0.30813573490430846,0.348926146103002,1,0,0,0
131,d_opt,4,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,-0.12595009553753544,0.3905896164888262,0.5165397120263616,1,0,0,0
131,d_opt,4,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,scalar_wald,0,-0.07421291179964418,0.3415582355052591,0.4157711473049033,1,0,0,0
131,d_opt,4,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,-0.18822224209059457,0.43810484654403714,0.6263270886346317,1,0,0,0
131,d_opt,4,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,scalar_wald,0,-0.1395352933049599,0.4068806170105748,0.5464159103155347,1,0,0,0
131,d_opt,8,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,shared_parameter_set,0,0.0523027364494546,0.2289142398267756,0.176611503377321,1,1,0,0
131,d_opt,8,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,scalar_wald,0,0.09002175687340898,0.19119521940282125,0.10117346252941227,0,1,0,0
131,d_opt,8,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,shared_parameter_set,0,0.0060492947885575354,0.2751676814876727,0.26911838669911514,1,0,0,0
131,d_opt,8,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,scalar_wald,0,0.044492120722270045,0.23672485555396017,0.19223273483169012,1,0,0,0
131,d_opt,8,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,shared_parameter_set,0,-0.02033896383358602,0.30155594010981623,0.32189490394340226,1,0,0,0
131,d_opt,8,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,scalar_wald,0,0.017244466116754745,0.2639725101594755,0.24672804404272075,1,0,0,0
131,d_opt,8,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,shared_parameter_set,0,-0.04297252416294617,0.3241895004391764,0.36716202460212255,1,0,0,0
131,d_opt,8,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,scalar_wald,0,-0.00638881070238892,0.28760578697861916,0.2939945976810081,1,0,0,0
131,d_opt,8,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,shared_parameter_set,0,-0.08700558126965685,0.36818683303675925,0.4551924143064161,1,0,0,0
131,d_opt,8,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.1406084881381151,1,0,scalar_wald,0,-0.05257870962805239,0.3337956859042826,0.386374395532335,1,0,0,0
131,d_opt,16,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,0,0,shared_parameter_set,0,0.12125809301724977,0.2654607816773382,0.14420268866008845,0,1,0,0
131,d_opt,16,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,0,0,scalar_wald,0,0.15205554422935175,0.23466333046523624,0.0826077862358845,0,1,0,0
131,d_opt,16,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,shared_parameter_set,0,0.08349231604498741,0.3032265586496006,0.21973424260461316,1,1,0,0
131,d_opt,16,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,scalar_wald,0,0.11488075198106341,0.2718381227135246,0.1569573707324612,0,1,0,0
131,d_opt,16,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,shared_parameter_set,0,0.0619463931033708,0.3247724815912172,0.2628260884878464,1,1,0,0
131,d_opt,16,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,scalar_wald,0,0.09263313515736056,0.29408573953722744,0.2014526043798669,0,1,0,0
131,d_opt,16,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,shared_parameter_set,0,0.04346616848022666,0.3432527062143613,0.29978653773413466,1,0,0,0
131,d_opt,16,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,scalar_wald,0,0.07333664543841127,0.3133822292561767,0.24004558381776542,1,1,0,0
131,d_opt,16,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,shared_parameter_set,0,0.007513327904802081,0.3765959242949054,0.3690825963901033,1,0,0,0
131,d_opt,16,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.193359437347294,1,0,scalar_wald,0,0.035622750892209815,0.3510961238023782,0.3154733729101684,1,0,0,0
131,d_opt,32,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,0,0,shared_parameter_set,0,0.12261546944588486,0.23577275465247316,0.1131572852065883,0,1,0,0
131,d_opt,32,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,0,0,scalar_wald,0,0.14678253597443258,0.21160568812392544,0.06482315214949286,0,1,0,0
131,d_opt,32,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,0,0,shared_parameter_set,0,0.09298028832958782,0.2654079357687702,0.17242764743918237,0,1,0,0
131,d_opt,32,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,0,0,scalar_wald,0,0.11761110645378792,0.2407771176445701,0.12316601119078219,0,1,0,0
131,d_opt,32,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,shared_parameter_set,0,0.07607298812597874,0.2823152359723793,0.20624224784640055,1,1,0,0
131,d_opt,32,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,scalar_wald,0,0.1001531800761405,0.25823504402221753,0.15808186394607704,0,1,0,0
131,d_opt,32,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,shared_parameter_set,0,0.061571371909292294,0.2968168521890657,0.23524548027977343,1,1,0,0
131,d_opt,32,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,scalar_wald,0,0.08501103251355147,0.27337719158480656,0.1883661590712551,1,1,0,0
131,d_opt,32,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,shared_parameter_set,0,0.03335882002983259,0.32502940406852543,0.29167058403869284,1,0,0,0
131,d_opt,32,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.179194112049179,1,0,scalar_wald,0,0.055416564053429915,0.3029716600449281,0.24755509599149816,1,1,0,0
131,c_opt,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4147410061109633,0.4147410061109633,0.8294820122219266,1,0,0,0
131,c_opt,0,0.5,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,c_opt,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.46027064226210224,0.46027064226210224,0.9205412845242045,1,0,0,0
131,c_opt,0,0.2,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,c_opt,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.4875182968676175,0.4875182968676175,0.975036593735235,1,0,0,0
131,c_opt,0,0.1,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,c_opt,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5111515736867611,0.5111515736867611,1.0223031473735222,1,0,0,0
131,c_opt,0,0.05,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,c_opt,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,shared_parameter_set,0,-0.5573414726124246,0.5573414726124246,1.1146829452248492,1,0,0,0
131,c_opt,0,0.01,1,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
131,c_opt,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.14078617582752062,0.21243683092712184,0.35322300675464247,1,0,0,0
131,c_opt,2,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.06534813497961167,0.1369987900792129,0.20234692505882457,1,0,0,0
131,c_opt,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.23329305914931475,0.304943714248916,0.5382367733982307,1,0,0,0
131,c_opt,2,0.2,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.15640740728188957,0.2280580623814908,0.38446546966338035,1,0,0,0
131,c_opt,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.2860695763936014,0.35772023149320265,0.6437898078868041,1,0,0,0
131,c_opt,2,0.1,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.21090271649292017,0.28255337159252136,0.4934560880854415,1,0,0,0
131,c_opt,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.33133669705232194,0.39704611746453766,0.7283828145168596,1,0,0,0
131,c_opt,2,0.05,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.2581692701312075,0.3298199252308087,0.5879891953620162,1,0,0,0
131,c_opt,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,shared_parameter_set,0,-0.4100517318760609,0.45404731044245694,0.8640990423185179,1,0,0,0
131,c_opt,2,0.01,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.03582532754980061,1,0,scalar_wald,0,-0.3505490679825345,0.4221997230821357,0.7727487910646702,1,0,0,0
131,c_opt,4,0.5,2,0.8769250306900382,0.7916634232038361,0.08526160748620215,0.13367266185280746,1,0,shared_parameter_set,0,0.00878947017915288,0.25855585352646204,0.24976638334730916,1,0,0,0
